method_name,commit,committer,date,file_name,status,start_line,end_line
SPEC::Jop::can rotate left an odd number of times,141526fb354dc1d915303d1aee6c935c811eb74e,Michael Feathers,2013-09-16 08:34:58 +0200,spec/jop_spec.rb,changed,105,107
SPEC::Jop::can halve,823e75c4e2ea51a873f819a1bdf306afc58452a5,Michael Feathers,2013-09-16 08:37:22 +0200,spec/jop_spec.rb,added,113,115
Jop::eval_on,823e75c4e2ea51a873f819a1bdf306afc58452a5,Michael Feathers,2013-09-16 08:37:22 +0200,lib/jop.rb,changed,42,78
SPEC::Jop::does identity,823e75c4e2ea51a873f819a1bdf306afc58452a5,Michael Feathers,2013-09-16 08:37:22 +0200,spec/jop_spec.rb,changed,5,7
SPEC::Jop::can add,823e75c4e2ea51a873f819a1bdf306afc58452a5,Michael Feathers,2013-09-16 08:37:22 +0200,spec/jop_spec.rb,changed,9,11
SPEC::Jop::can multiply,823e75c4e2ea51a873f819a1bdf306afc58452a5,Michael Feathers,2013-09-16 08:37:22 +0200,spec/jop_spec.rb,changed,13,15
SPEC::Jop::can sort ascending,823e75c4e2ea51a873f819a1bdf306afc58452a5,Michael Feathers,2013-09-16 08:37:22 +0200,spec/jop_spec.rb,changed,17,19
SPEC::Jop::can sort descending,823e75c4e2ea51a873f819a1bdf306afc58452a5,Michael Feathers,2013-09-16 08:37:22 +0200,spec/jop_spec.rb,changed,21,23
SPEC::Jop::can reverse,823e75c4e2ea51a873f819a1bdf306afc58452a5,Michael Feathers,2013-09-16 08:37:22 +0200,spec/jop_spec.rb,changed,25,27
SPEC::Jop::can take two elements,823e75c4e2ea51a873f819a1bdf306afc58452a5,Michael Feathers,2013-09-16 08:37:22 +0200,spec/jop_spec.rb,changed,29,31
SPEC::Jop::can take one element,823e75c4e2ea51a873f819a1bdf306afc58452a5,Michael Feathers,2013-09-16 08:37:22 +0200,spec/jop_spec.rb,changed,33,35
SPEC::Jop::can take an arbitrary number of elements,823e75c4e2ea51a873f819a1bdf306afc58452a5,Michael Feathers,2013-09-16 08:37:22 +0200,spec/jop_spec.rb,changed,37,39
SPEC::Jop::can take negative elements,823e75c4e2ea51a873f819a1bdf306afc58452a5,Michael Feathers,2013-09-16 08:37:22 +0200,spec/jop_spec.rb,changed,41,43
SPEC::Jop::can drop two elements,823e75c4e2ea51a873f819a1bdf306afc58452a5,Michael Feathers,2013-09-16 08:37:22 +0200,spec/jop_spec.rb,changed,45,47
SPEC::Jop::can drop negative elements,823e75c4e2ea51a873f819a1bdf306afc58452a5,Michael Feathers,2013-09-16 08:37:22 +0200,spec/jop_spec.rb,changed,49,51
SPEC::Jop::can grade up,823e75c4e2ea51a873f819a1bdf306afc58452a5,Michael Feathers,2013-09-16 08:37:22 +0200,spec/jop_spec.rb,changed,53,55
SPEC::Jop::can grade down,823e75c4e2ea51a873f819a1bdf306afc58452a5,Michael Feathers,2013-09-16 08:37:22 +0200,spec/jop_spec.rb,changed,57,59
SPEC::Jop::can decrement,823e75c4e2ea51a873f819a1bdf306afc58452a5,Michael Feathers,2013-09-16 08:37:22 +0200,spec/jop_spec.rb,changed,61,63
SPEC::Jop::can increment,823e75c4e2ea51a873f819a1bdf306afc58452a5,Michael Feathers,2013-09-16 08:37:22 +0200,spec/jop_spec.rb,changed,65,67
SPEC::Jop::can size arrays,823e75c4e2ea51a873f819a1bdf306afc58452a5,Michael Feathers,2013-09-16 08:37:22 +0200,spec/jop_spec.rb,changed,69,71
SPEC::Jop::can do reciprocal,823e75c4e2ea51a873f819a1bdf306afc58452a5,Michael Feathers,2013-09-16 08:37:22 +0200,spec/jop_spec.rb,changed,73,75
SPEC::Jop::can do reciprocal with zeros,823e75c4e2ea51a873f819a1bdf306afc58452a5,Michael Feathers,2013-09-16 08:37:22 +0200,spec/jop_spec.rb,changed,77,79
SPEC::Jop::can do complement,823e75c4e2ea51a873f819a1bdf306afc58452a5,Michael Feathers,2013-09-16 08:37:22 +0200,spec/jop_spec.rb,changed,81,83
SPEC::Jop::can rotate right,823e75c4e2ea51a873f819a1bdf306afc58452a5,Michael Feathers,2013-09-16 08:37:22 +0200,spec/jop_spec.rb,changed,85,87
SPEC::Jop::can rotate right an even number of times,823e75c4e2ea51a873f819a1bdf306afc58452a5,Michael Feathers,2013-09-16 08:37:22 +0200,spec/jop_spec.rb,changed,89,91
SPEC::Jop::can rotate right an odd number of times,823e75c4e2ea51a873f819a1bdf306afc58452a5,Michael Feathers,2013-09-16 08:37:22 +0200,spec/jop_spec.rb,changed,93,95
SPEC::Jop::can rotate left,823e75c4e2ea51a873f819a1bdf306afc58452a5,Michael Feathers,2013-09-16 08:37:22 +0200,spec/jop_spec.rb,changed,97,99
SPEC::Jop::can rotate left an even number of times,823e75c4e2ea51a873f819a1bdf306afc58452a5,Michael Feathers,2013-09-16 08:37:22 +0200,spec/jop_spec.rb,changed,101,103
SPEC::Jop::can rotate left an odd number of times,823e75c4e2ea51a873f819a1bdf306afc58452a5,Michael Feathers,2013-09-16 08:37:22 +0200,spec/jop_spec.rb,changed,105,107
SPEC::Jop::can double,823e75c4e2ea51a873f819a1bdf306afc58452a5,Michael Feathers,2013-09-16 08:37:22 +0200,spec/jop_spec.rb,changed,109,111
Jop::grade_up,54fed1c181bc0e7a099ee6bb0d81435c2f6d1a4c,Michael Feathers,2013-09-16 08:47:49 +0200,lib/jop.rb,changed,17,19
Jop::grade_up,05c240d756816c88031eeb154e216789d14c652f,Michael Feathers,2013-09-16 08:54:03 +0200,lib/jop.rb,changed,17,19
SPEC::Jop::does identity,05c240d756816c88031eeb154e216789d14c652f,Michael Feathers,2013-09-16 08:54:03 +0200,spec/jop_spec.rb,changed,5,7
SPEC::Jop::can add,05c240d756816c88031eeb154e216789d14c652f,Michael Feathers,2013-09-16 08:54:03 +0200,spec/jop_spec.rb,changed,9,11
SPEC::Jop::can multiply,05c240d756816c88031eeb154e216789d14c652f,Michael Feathers,2013-09-16 08:54:03 +0200,spec/jop_spec.rb,changed,13,15
SPEC::Jop::can sort ascending,05c240d756816c88031eeb154e216789d14c652f,Michael Feathers,2013-09-16 08:54:03 +0200,spec/jop_spec.rb,changed,17,19
SPEC::Jop::can sort descending,05c240d756816c88031eeb154e216789d14c652f,Michael Feathers,2013-09-16 08:54:03 +0200,spec/jop_spec.rb,changed,21,23
SPEC::Jop::can reverse,05c240d756816c88031eeb154e216789d14c652f,Michael Feathers,2013-09-16 08:54:03 +0200,spec/jop_spec.rb,changed,25,27
SPEC::Jop::can take two elements,05c240d756816c88031eeb154e216789d14c652f,Michael Feathers,2013-09-16 08:54:03 +0200,spec/jop_spec.rb,changed,29,31
SPEC::Jop::can take one element,05c240d756816c88031eeb154e216789d14c652f,Michael Feathers,2013-09-16 08:54:03 +0200,spec/jop_spec.rb,changed,33,35
SPEC::Jop::can take an arbitrary number of elements,05c240d756816c88031eeb154e216789d14c652f,Michael Feathers,2013-09-16 08:54:03 +0200,spec/jop_spec.rb,changed,37,39
SPEC::Jop::can take negative elements,05c240d756816c88031eeb154e216789d14c652f,Michael Feathers,2013-09-16 08:54:03 +0200,spec/jop_spec.rb,changed,41,43
SPEC::Jop::can drop two elements,05c240d756816c88031eeb154e216789d14c652f,Michael Feathers,2013-09-16 08:54:03 +0200,spec/jop_spec.rb,changed,45,47
SPEC::Jop::can drop negative elements,05c240d756816c88031eeb154e216789d14c652f,Michael Feathers,2013-09-16 08:54:03 +0200,spec/jop_spec.rb,changed,49,51
SPEC::Jop::can grade up,05c240d756816c88031eeb154e216789d14c652f,Michael Feathers,2013-09-16 08:54:03 +0200,spec/jop_spec.rb,changed,53,55
SPEC::Jop::can grade down,05c240d756816c88031eeb154e216789d14c652f,Michael Feathers,2013-09-16 08:54:03 +0200,spec/jop_spec.rb,changed,57,59
SPEC::Jop::can decrement,05c240d756816c88031eeb154e216789d14c652f,Michael Feathers,2013-09-16 08:54:03 +0200,spec/jop_spec.rb,changed,61,63
SPEC::Jop::can increment,05c240d756816c88031eeb154e216789d14c652f,Michael Feathers,2013-09-16 08:54:03 +0200,spec/jop_spec.rb,changed,65,67
SPEC::Jop::can size arrays,05c240d756816c88031eeb154e216789d14c652f,Michael Feathers,2013-09-16 08:54:03 +0200,spec/jop_spec.rb,changed,69,71
SPEC::Jop::can do reciprocal,05c240d756816c88031eeb154e216789d14c652f,Michael Feathers,2013-09-16 08:54:03 +0200,spec/jop_spec.rb,changed,73,75
SPEC::Jop::can do reciprocal with zeros,05c240d756816c88031eeb154e216789d14c652f,Michael Feathers,2013-09-16 08:54:03 +0200,spec/jop_spec.rb,changed,77,79
SPEC::Jop::can do complement,05c240d756816c88031eeb154e216789d14c652f,Michael Feathers,2013-09-16 08:54:03 +0200,spec/jop_spec.rb,changed,81,83
SPEC::Jop::can rotate right,05c240d756816c88031eeb154e216789d14c652f,Michael Feathers,2013-09-16 08:54:03 +0200,spec/jop_spec.rb,changed,85,87
SPEC::Jop::can rotate right an even number of times,05c240d756816c88031eeb154e216789d14c652f,Michael Feathers,2013-09-16 08:54:03 +0200,spec/jop_spec.rb,changed,89,91
SPEC::Jop::can rotate right an odd number of times,05c240d756816c88031eeb154e216789d14c652f,Michael Feathers,2013-09-16 08:54:03 +0200,spec/jop_spec.rb,changed,93,95
SPEC::Jop::can rotate left,05c240d756816c88031eeb154e216789d14c652f,Michael Feathers,2013-09-16 08:54:03 +0200,spec/jop_spec.rb,changed,97,99
SPEC::Jop::can rotate left an even number of times,05c240d756816c88031eeb154e216789d14c652f,Michael Feathers,2013-09-16 08:54:03 +0200,spec/jop_spec.rb,changed,101,103
SPEC::Jop::can rotate left an odd number of times,05c240d756816c88031eeb154e216789d14c652f,Michael Feathers,2013-09-16 08:54:03 +0200,spec/jop_spec.rb,changed,105,107
SPEC::Jop::can double,05c240d756816c88031eeb154e216789d14c652f,Michael Feathers,2013-09-16 08:54:03 +0200,spec/jop_spec.rb,changed,109,111
SPEC::Jop::can halve,05c240d756816c88031eeb154e216789d14c652f,Michael Feathers,2013-09-16 08:54:03 +0200,spec/jop_spec.rb,changed,113,115
SPEC::Jop::can do a running sum,52fa2d9fb2e98b9c43a40b647edc020de0d416ab,Michael Feathers,2013-09-16 14:05:58 +0200,spec/jop_spec.rb,added,117,119
Jop::eval_on,52fa2d9fb2e98b9c43a40b647edc020de0d416ab,Michael Feathers,2013-09-16 14:05:58 +0200,lib/jop.rb,changed,42,81
SPEC::Jop::does identity,52fa2d9fb2e98b9c43a40b647edc020de0d416ab,Michael Feathers,2013-09-16 14:05:58 +0200,spec/jop_spec.rb,changed,5,7
SPEC::Jop::can add,52fa2d9fb2e98b9c43a40b647edc020de0d416ab,Michael Feathers,2013-09-16 14:05:58 +0200,spec/jop_spec.rb,changed,9,11
SPEC::Jop::can multiply,52fa2d9fb2e98b9c43a40b647edc020de0d416ab,Michael Feathers,2013-09-16 14:05:58 +0200,spec/jop_spec.rb,changed,13,15
SPEC::Jop::can sort ascending,52fa2d9fb2e98b9c43a40b647edc020de0d416ab,Michael Feathers,2013-09-16 14:05:58 +0200,spec/jop_spec.rb,changed,17,19
SPEC::Jop::can sort descending,52fa2d9fb2e98b9c43a40b647edc020de0d416ab,Michael Feathers,2013-09-16 14:05:58 +0200,spec/jop_spec.rb,changed,21,23
SPEC::Jop::can reverse,52fa2d9fb2e98b9c43a40b647edc020de0d416ab,Michael Feathers,2013-09-16 14:05:58 +0200,spec/jop_spec.rb,changed,25,27
SPEC::Jop::can take two elements,52fa2d9fb2e98b9c43a40b647edc020de0d416ab,Michael Feathers,2013-09-16 14:05:58 +0200,spec/jop_spec.rb,changed,29,31
SPEC::Jop::can take one element,52fa2d9fb2e98b9c43a40b647edc020de0d416ab,Michael Feathers,2013-09-16 14:05:58 +0200,spec/jop_spec.rb,changed,33,35
SPEC::Jop::can take an arbitrary number of elements,52fa2d9fb2e98b9c43a40b647edc020de0d416ab,Michael Feathers,2013-09-16 14:05:58 +0200,spec/jop_spec.rb,changed,37,39
SPEC::Jop::can take negative elements,52fa2d9fb2e98b9c43a40b647edc020de0d416ab,Michael Feathers,2013-09-16 14:05:58 +0200,spec/jop_spec.rb,changed,41,43
SPEC::Jop::can drop two elements,52fa2d9fb2e98b9c43a40b647edc020de0d416ab,Michael Feathers,2013-09-16 14:05:58 +0200,spec/jop_spec.rb,changed,45,47
SPEC::Jop::can drop negative elements,52fa2d9fb2e98b9c43a40b647edc020de0d416ab,Michael Feathers,2013-09-16 14:05:58 +0200,spec/jop_spec.rb,changed,49,51
SPEC::Jop::can grade up,52fa2d9fb2e98b9c43a40b647edc020de0d416ab,Michael Feathers,2013-09-16 14:05:58 +0200,spec/jop_spec.rb,changed,53,55
SPEC::Jop::can grade down,52fa2d9fb2e98b9c43a40b647edc020de0d416ab,Michael Feathers,2013-09-16 14:05:58 +0200,spec/jop_spec.rb,changed,57,59
SPEC::Jop::can decrement,52fa2d9fb2e98b9c43a40b647edc020de0d416ab,Michael Feathers,2013-09-16 14:05:58 +0200,spec/jop_spec.rb,changed,61,63
SPEC::Jop::can increment,52fa2d9fb2e98b9c43a40b647edc020de0d416ab,Michael Feathers,2013-09-16 14:05:58 +0200,spec/jop_spec.rb,changed,65,67
SPEC::Jop::can size arrays,52fa2d9fb2e98b9c43a40b647edc020de0d416ab,Michael Feathers,2013-09-16 14:05:58 +0200,spec/jop_spec.rb,changed,69,71
SPEC::Jop::can do reciprocal,52fa2d9fb2e98b9c43a40b647edc020de0d416ab,Michael Feathers,2013-09-16 14:05:58 +0200,spec/jop_spec.rb,changed,73,75
SPEC::Jop::can do reciprocal with zeros,52fa2d9fb2e98b9c43a40b647edc020de0d416ab,Michael Feathers,2013-09-16 14:05:58 +0200,spec/jop_spec.rb,changed,77,79
SPEC::Jop::can do complement,52fa2d9fb2e98b9c43a40b647edc020de0d416ab,Michael Feathers,2013-09-16 14:05:58 +0200,spec/jop_spec.rb,changed,81,83
SPEC::Jop::can rotate right,52fa2d9fb2e98b9c43a40b647edc020de0d416ab,Michael Feathers,2013-09-16 14:05:58 +0200,spec/jop_spec.rb,changed,85,87
SPEC::Jop::can rotate right an even number of times,52fa2d9fb2e98b9c43a40b647edc020de0d416ab,Michael Feathers,2013-09-16 14:05:58 +0200,spec/jop_spec.rb,changed,89,91
SPEC::Jop::can rotate right an odd number of times,52fa2d9fb2e98b9c43a40b647edc020de0d416ab,Michael Feathers,2013-09-16 14:05:58 +0200,spec/jop_spec.rb,changed,93,95
SPEC::Jop::can rotate left,52fa2d9fb2e98b9c43a40b647edc020de0d416ab,Michael Feathers,2013-09-16 14:05:58 +0200,spec/jop_spec.rb,changed,97,99
SPEC::Jop::can rotate left an even number of times,52fa2d9fb2e98b9c43a40b647edc020de0d416ab,Michael Feathers,2013-09-16 14:05:58 +0200,spec/jop_spec.rb,changed,101,103
SPEC::Jop::can rotate left an odd number of times,52fa2d9fb2e98b9c43a40b647edc020de0d416ab,Michael Feathers,2013-09-16 14:05:58 +0200,spec/jop_spec.rb,changed,105,107
SPEC::Jop::can double,52fa2d9fb2e98b9c43a40b647edc020de0d416ab,Michael Feathers,2013-09-16 14:05:58 +0200,spec/jop_spec.rb,changed,109,111
SPEC::Jop::can halve,52fa2d9fb2e98b9c43a40b647edc020de0d416ab,Michael Feathers,2013-09-16 14:05:58 +0200,spec/jop_spec.rb,changed,113,115
SPEC::Jop::can do a head operation,e9e1497c138fac6cfc66630f5442cdf6701c4b69,Michael Feathers,2013-09-16 18:01:29 +0200,spec/jop_spec.rb,added,121,123
Jop::eval_on,e9e1497c138fac6cfc66630f5442cdf6701c4b69,Michael Feathers,2013-09-16 18:01:29 +0200,lib/jop.rb,changed,42,83
SPEC::Jop::does identity,e9e1497c138fac6cfc66630f5442cdf6701c4b69,Michael Feathers,2013-09-16 18:01:29 +0200,spec/jop_spec.rb,changed,5,7
SPEC::Jop::can add,e9e1497c138fac6cfc66630f5442cdf6701c4b69,Michael Feathers,2013-09-16 18:01:29 +0200,spec/jop_spec.rb,changed,9,11
SPEC::Jop::can multiply,e9e1497c138fac6cfc66630f5442cdf6701c4b69,Michael Feathers,2013-09-16 18:01:29 +0200,spec/jop_spec.rb,changed,13,15
SPEC::Jop::can sort ascending,e9e1497c138fac6cfc66630f5442cdf6701c4b69,Michael Feathers,2013-09-16 18:01:29 +0200,spec/jop_spec.rb,changed,17,19
SPEC::Jop::can sort descending,e9e1497c138fac6cfc66630f5442cdf6701c4b69,Michael Feathers,2013-09-16 18:01:29 +0200,spec/jop_spec.rb,changed,21,23
SPEC::Jop::can reverse,e9e1497c138fac6cfc66630f5442cdf6701c4b69,Michael Feathers,2013-09-16 18:01:29 +0200,spec/jop_spec.rb,changed,25,27
SPEC::Jop::can take two elements,e9e1497c138fac6cfc66630f5442cdf6701c4b69,Michael Feathers,2013-09-16 18:01:29 +0200,spec/jop_spec.rb,changed,29,31
SPEC::Jop::can take one element,e9e1497c138fac6cfc66630f5442cdf6701c4b69,Michael Feathers,2013-09-16 18:01:29 +0200,spec/jop_spec.rb,changed,33,35
SPEC::Jop::can take an arbitrary number of elements,e9e1497c138fac6cfc66630f5442cdf6701c4b69,Michael Feathers,2013-09-16 18:01:29 +0200,spec/jop_spec.rb,changed,37,39
SPEC::Jop::can take negative elements,e9e1497c138fac6cfc66630f5442cdf6701c4b69,Michael Feathers,2013-09-16 18:01:29 +0200,spec/jop_spec.rb,changed,41,43
SPEC::Jop::can drop two elements,e9e1497c138fac6cfc66630f5442cdf6701c4b69,Michael Feathers,2013-09-16 18:01:29 +0200,spec/jop_spec.rb,changed,45,47
SPEC::Jop::can drop negative elements,e9e1497c138fac6cfc66630f5442cdf6701c4b69,Michael Feathers,2013-09-16 18:01:29 +0200,spec/jop_spec.rb,changed,49,51
SPEC::Jop::can grade up,e9e1497c138fac6cfc66630f5442cdf6701c4b69,Michael Feathers,2013-09-16 18:01:29 +0200,spec/jop_spec.rb,changed,53,55
SPEC::Jop::can grade down,e9e1497c138fac6cfc66630f5442cdf6701c4b69,Michael Feathers,2013-09-16 18:01:29 +0200,spec/jop_spec.rb,changed,57,59
SPEC::Jop::can decrement,e9e1497c138fac6cfc66630f5442cdf6701c4b69,Michael Feathers,2013-09-16 18:01:29 +0200,spec/jop_spec.rb,changed,61,63
SPEC::Jop::can increment,e9e1497c138fac6cfc66630f5442cdf6701c4b69,Michael Feathers,2013-09-16 18:01:29 +0200,spec/jop_spec.rb,changed,65,67
SPEC::Jop::can size arrays,e9e1497c138fac6cfc66630f5442cdf6701c4b69,Michael Feathers,2013-09-16 18:01:29 +0200,spec/jop_spec.rb,changed,69,71
SPEC::Jop::can do reciprocal,e9e1497c138fac6cfc66630f5442cdf6701c4b69,Michael Feathers,2013-09-16 18:01:29 +0200,spec/jop_spec.rb,changed,73,75
SPEC::Jop::can do reciprocal with zeros,e9e1497c138fac6cfc66630f5442cdf6701c4b69,Michael Feathers,2013-09-16 18:01:29 +0200,spec/jop_spec.rb,changed,77,79
SPEC::Jop::can do complement,e9e1497c138fac6cfc66630f5442cdf6701c4b69,Michael Feathers,2013-09-16 18:01:29 +0200,spec/jop_spec.rb,changed,81,83
SPEC::Jop::can rotate right,e9e1497c138fac6cfc66630f5442cdf6701c4b69,Michael Feathers,2013-09-16 18:01:29 +0200,spec/jop_spec.rb,changed,85,87
SPEC::Jop::can rotate right an even number of times,e9e1497c138fac6cfc66630f5442cdf6701c4b69,Michael Feathers,2013-09-16 18:01:29 +0200,spec/jop_spec.rb,changed,89,91
SPEC::Jop::can rotate right an odd number of times,e9e1497c138fac6cfc66630f5442cdf6701c4b69,Michael Feathers,2013-09-16 18:01:29 +0200,spec/jop_spec.rb,changed,93,95
SPEC::Jop::can rotate left,e9e1497c138fac6cfc66630f5442cdf6701c4b69,Michael Feathers,2013-09-16 18:01:29 +0200,spec/jop_spec.rb,changed,97,99
SPEC::Jop::can rotate left an even number of times,e9e1497c138fac6cfc66630f5442cdf6701c4b69,Michael Feathers,2013-09-16 18:01:29 +0200,spec/jop_spec.rb,changed,101,103
SPEC::Jop::can rotate left an odd number of times,e9e1497c138fac6cfc66630f5442cdf6701c4b69,Michael Feathers,2013-09-16 18:01:29 +0200,spec/jop_spec.rb,changed,105,107
SPEC::Jop::can double,e9e1497c138fac6cfc66630f5442cdf6701c4b69,Michael Feathers,2013-09-16 18:01:29 +0200,spec/jop_spec.rb,changed,109,111
SPEC::Jop::can halve,e9e1497c138fac6cfc66630f5442cdf6701c4b69,Michael Feathers,2013-09-16 18:01:29 +0200,spec/jop_spec.rb,changed,113,115
SPEC::Jop::can do a running sum,e9e1497c138fac6cfc66630f5442cdf6701c4b69,Michael Feathers,2013-09-16 18:01:29 +0200,spec/jop_spec.rb,changed,117,119
SPEC::Jop::can do tail operation,57c17ef6083831358fd07ae7f0333470191604fc,Michael Feathers,2013-09-16 18:03:23 +0200,spec/jop_spec.rb,added,125,127
SPEC::Jop::handles empty case on head,57c17ef6083831358fd07ae7f0333470191604fc,Michael Feathers,2013-09-16 18:03:23 +0200,spec/jop_spec.rb,added,129,131
Jop::eval_on,57c17ef6083831358fd07ae7f0333470191604fc,Michael Feathers,2013-09-16 18:03:23 +0200,lib/jop.rb,changed,42,85
SPEC::Jop::does identity,57c17ef6083831358fd07ae7f0333470191604fc,Michael Feathers,2013-09-16 18:03:23 +0200,spec/jop_spec.rb,changed,5,7
SPEC::Jop::can add,57c17ef6083831358fd07ae7f0333470191604fc,Michael Feathers,2013-09-16 18:03:23 +0200,spec/jop_spec.rb,changed,9,11
SPEC::Jop::can multiply,57c17ef6083831358fd07ae7f0333470191604fc,Michael Feathers,2013-09-16 18:03:23 +0200,spec/jop_spec.rb,changed,13,15
SPEC::Jop::can sort ascending,57c17ef6083831358fd07ae7f0333470191604fc,Michael Feathers,2013-09-16 18:03:23 +0200,spec/jop_spec.rb,changed,17,19
SPEC::Jop::can sort descending,57c17ef6083831358fd07ae7f0333470191604fc,Michael Feathers,2013-09-16 18:03:23 +0200,spec/jop_spec.rb,changed,21,23
SPEC::Jop::can reverse,57c17ef6083831358fd07ae7f0333470191604fc,Michael Feathers,2013-09-16 18:03:23 +0200,spec/jop_spec.rb,changed,25,27
SPEC::Jop::can take two elements,57c17ef6083831358fd07ae7f0333470191604fc,Michael Feathers,2013-09-16 18:03:23 +0200,spec/jop_spec.rb,changed,29,31
SPEC::Jop::can take one element,57c17ef6083831358fd07ae7f0333470191604fc,Michael Feathers,2013-09-16 18:03:23 +0200,spec/jop_spec.rb,changed,33,35
SPEC::Jop::can take an arbitrary number of elements,57c17ef6083831358fd07ae7f0333470191604fc,Michael Feathers,2013-09-16 18:03:23 +0200,spec/jop_spec.rb,changed,37,39
SPEC::Jop::can take negative elements,57c17ef6083831358fd07ae7f0333470191604fc,Michael Feathers,2013-09-16 18:03:23 +0200,spec/jop_spec.rb,changed,41,43
SPEC::Jop::can drop two elements,57c17ef6083831358fd07ae7f0333470191604fc,Michael Feathers,2013-09-16 18:03:23 +0200,spec/jop_spec.rb,changed,45,47
SPEC::Jop::can drop negative elements,57c17ef6083831358fd07ae7f0333470191604fc,Michael Feathers,2013-09-16 18:03:23 +0200,spec/jop_spec.rb,changed,49,51
SPEC::Jop::can grade up,57c17ef6083831358fd07ae7f0333470191604fc,Michael Feathers,2013-09-16 18:03:23 +0200,spec/jop_spec.rb,changed,53,55
SPEC::Jop::can grade down,57c17ef6083831358fd07ae7f0333470191604fc,Michael Feathers,2013-09-16 18:03:23 +0200,spec/jop_spec.rb,changed,57,59
SPEC::Jop::can decrement,57c17ef6083831358fd07ae7f0333470191604fc,Michael Feathers,2013-09-16 18:03:23 +0200,spec/jop_spec.rb,changed,61,63
SPEC::Jop::can increment,57c17ef6083831358fd07ae7f0333470191604fc,Michael Feathers,2013-09-16 18:03:23 +0200,spec/jop_spec.rb,changed,65,67
SPEC::Jop::can size arrays,57c17ef6083831358fd07ae7f0333470191604fc,Michael Feathers,2013-09-16 18:03:23 +0200,spec/jop_spec.rb,changed,69,71
SPEC::Jop::can do reciprocal,57c17ef6083831358fd07ae7f0333470191604fc,Michael Feathers,2013-09-16 18:03:23 +0200,spec/jop_spec.rb,changed,73,75
SPEC::Jop::can do reciprocal with zeros,57c17ef6083831358fd07ae7f0333470191604fc,Michael Feathers,2013-09-16 18:03:23 +0200,spec/jop_spec.rb,changed,77,79
SPEC::Jop::can do complement,57c17ef6083831358fd07ae7f0333470191604fc,Michael Feathers,2013-09-16 18:03:23 +0200,spec/jop_spec.rb,changed,81,83
SPEC::Jop::can rotate right,57c17ef6083831358fd07ae7f0333470191604fc,Michael Feathers,2013-09-16 18:03:23 +0200,spec/jop_spec.rb,changed,85,87
SPEC::Jop::can rotate right an even number of times,57c17ef6083831358fd07ae7f0333470191604fc,Michael Feathers,2013-09-16 18:03:23 +0200,spec/jop_spec.rb,changed,89,91
SPEC::Jop::can rotate right an odd number of times,57c17ef6083831358fd07ae7f0333470191604fc,Michael Feathers,2013-09-16 18:03:23 +0200,spec/jop_spec.rb,changed,93,95
SPEC::Jop::can rotate left,57c17ef6083831358fd07ae7f0333470191604fc,Michael Feathers,2013-09-16 18:03:23 +0200,spec/jop_spec.rb,changed,97,99
SPEC::Jop::can rotate left an even number of times,57c17ef6083831358fd07ae7f0333470191604fc,Michael Feathers,2013-09-16 18:03:23 +0200,spec/jop_spec.rb,changed,101,103
SPEC::Jop::can rotate left an odd number of times,57c17ef6083831358fd07ae7f0333470191604fc,Michael Feathers,2013-09-16 18:03:23 +0200,spec/jop_spec.rb,changed,105,107
SPEC::Jop::can double,57c17ef6083831358fd07ae7f0333470191604fc,Michael Feathers,2013-09-16 18:03:23 +0200,spec/jop_spec.rb,changed,109,111
SPEC::Jop::can halve,57c17ef6083831358fd07ae7f0333470191604fc,Michael Feathers,2013-09-16 18:03:23 +0200,spec/jop_spec.rb,changed,113,115
SPEC::Jop::can do a running sum,57c17ef6083831358fd07ae7f0333470191604fc,Michael Feathers,2013-09-16 18:03:23 +0200,spec/jop_spec.rb,changed,117,119
SPEC::Jop::can do a head operation,57c17ef6083831358fd07ae7f0333470191604fc,Michael Feathers,2013-09-16 18:03:23 +0200,spec/jop_spec.rb,changed,121,123
SPEC::Jop::can do a behead operation,ad75292fb2b3fe1568ccf2629f4ba4a6cbd7c70a,Michael Feathers,2013-09-16 20:56:55 +0200,spec/jop_spec.rb,added,129,131
SPEC::Jop::can do a curtail operation,ad75292fb2b3fe1568ccf2629f4ba4a6cbd7c70a,Michael Feathers,2013-09-16 20:56:55 +0200,spec/jop_spec.rb,added,133,135
Jop::eval_on,ad75292fb2b3fe1568ccf2629f4ba4a6cbd7c70a,Michael Feathers,2013-09-16 20:56:55 +0200,lib/jop.rb,changed,42,89
SPEC::Jop::does identity,ad75292fb2b3fe1568ccf2629f4ba4a6cbd7c70a,Michael Feathers,2013-09-16 20:56:55 +0200,spec/jop_spec.rb,changed,5,7
SPEC::Jop::can add,ad75292fb2b3fe1568ccf2629f4ba4a6cbd7c70a,Michael Feathers,2013-09-16 20:56:55 +0200,spec/jop_spec.rb,changed,9,11
SPEC::Jop::can multiply,ad75292fb2b3fe1568ccf2629f4ba4a6cbd7c70a,Michael Feathers,2013-09-16 20:56:55 +0200,spec/jop_spec.rb,changed,13,15
SPEC::Jop::can sort ascending,ad75292fb2b3fe1568ccf2629f4ba4a6cbd7c70a,Michael Feathers,2013-09-16 20:56:55 +0200,spec/jop_spec.rb,changed,17,19
SPEC::Jop::can sort descending,ad75292fb2b3fe1568ccf2629f4ba4a6cbd7c70a,Michael Feathers,2013-09-16 20:56:55 +0200,spec/jop_spec.rb,changed,21,23
